,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
424,Josh Jackson,jacksjo02,2022,RS,DET,1478,707,-1.756083842726573,-0.7788660699842741,-2.534949912710847,-0.9299779483507342,-3.136387536681867,-4.066365485032601,-1.610792355209975,-1.274261556637474,-2.88505391184745,-0.0490918861746777,-0.0490918861746777,0.0,-1.842153407584862,-1.133701187906893,-2.975854595491755,0.7726729117591051
425,Justin Jackson,jacksju01,2022,RS,PHO,74,35,-2.373242823731349,1.410656377287279,-0.9625864464440694,-15.40972534634243,5.372908964311668,-10.03681638203076,-5.277654955305495,2.303532616580903,-2.974122338724592,-0.0039833505292093,-0.0039833505292093,0.0,-5.161441215441795,-2.00608418318993,-7.167525398631724,-0.4698124977266466
426,Justin Jackson,jacksju01,2022,RS,BOS,5,2,0.4913432177971649,5.109195558003397,5.600538775800562,-26.11064033803626,-75.14965972897218,-101.2603000670084,-5.157940943664778,-11.33032969800403,-16.48827064166881,-0.0143995060773831,-0.0143995060773831,0.0,-1.668169304509559,-11.51185198454282,-13.18002128905238,2.717728701816206
427,Reggie Jackson,jacksre01,2022,RS,LAC,4809,2337,-1.071761239385926,0.0916755063495366,-0.9800857330363892,-0.0377640754295348,-0.7265939828324812,-0.764358058262016,-0.8946086743084622,-0.0936997504590182,-0.9883084247674804,2.096627464864323,2.096627464864323,0.0,-0.3453146976651624,0.4829228824461443,0.1376081847809819,-0.1858292047778396
428,LeBron James,jamesle01,2022,RS,LAL,4382,2084,4.661334511980988,0.6101630745899747,5.271497586570963,3.020218727524109,-2.192472712756296,0.8277460147678135,4.636165581547754,0.0915776299212741,4.727743211469028,7.970063278940771,7.970063278940771,0.0,4.491504880807754,-0.3827785524526654,4.108726328355089,0.2427756786847664
429,DeJon Jarreau,jarrede01,2022,RS,IND,2,1,-3.493782386017515,5.822452594538385,2.32867020852087,58.82609542878758,6.301649875978274,65.12774530476585,9.365101436202613,6.289334600003675,15.65443603620628,0.0092949219033604,0.0092949219033604,0.0,5.68731371923746,-0.5586529671265789,5.128660752110881,-1.011977252584417
430,DaQuan Jeffries,jeffrda01,2022,RS,MEM,20,9,0.5555210224024633,3.312194121001737,3.867715143404201,-9.010279229187375,-3.225922000800679,-12.23620122998805,-1.499595648088434,2.043748389138644,0.5441527410502103,0.0149078583934935,0.0149078583934935,0.0,-3.110111946953057,0.7415692551538238,-2.368542691799233,-1.442794662332326
431,Ty Jerome,jeromty01,2022,RS,OKC,1652,801,-0.369535355108343,-0.8951560311561273,-1.26469138626447,-3.578024621149902,5.920968377894866,2.342943756744964,-0.9391251632712874,0.4840198329529557,-0.4551053303183317,0.932635453948328,0.932635453948328,0.0,-1.738393389134073,-0.1770496660046502,-1.915443055138723,-0.5565635586488171
432,Isaiah Joe,joeis01,2022,PO,PHI,34,14,-5.641973553552538,-2.344788182454292,-7.98676173600683,6.232344011270266,11.6988004320956,17.93114444336586,-3.587502837216249,0.4653745030467256,-3.122128334169523,-0.0028846340678191,0.0,-0.0028846340678191,-4.708380257923331,-5.758059944454099,-10.46644020237743,5.102718632926774
433,Isaiah Joe,joeis01,2022,RS,PHI,1261,609,-1.194261452127591,0.3944569769497276,-0.7998044751778637,-0.9589110380864015,1.792859494549281,0.8339484564628796,-1.234107846883093,0.6987629229871116,-0.5353449238959817,0.6870323904685995,0.6870323904685995,0.0,-1.631932579066286,0.0288949947174565,-1.60303758434883,-0.1579821333688106
